,Registered Voters,Years in Use
2093,8517.0,11.875161676646792
2094,12349.0,11.875161676646792
2095,18556.0,12.89596806387233
2096,64431.0,13.875161676646796
2097,8293.0,14.937580838323399
2098,13031.0,12.89596806387233
2099,10992.0,12.895968063872328
2100,5901.0,11.875161676646794
2101,10816.0,11.875161676646794
2102,7488.0,12.895968063872326
2103,18942.0,12.89596806387233
2104,6966.0,11.543861534370196
2105,11661.0,12.895968063872326
2106,9818.0,11.875161676646794
2107,4284.0,11.875161676646792
2108,21701.0,12.895968063872328
2109,5802.0,13.916774451097861
2110,15581.0,13.206932474282997
2111,8626.0,12.895968063872328
2112,13066.0,12.130776242072397
2113,50884.0,12.688661838650155
2114,2091.0,9.833548902195725
2115,4376.0,12.895968063872328
2116,12689.0,10.85435528942126
2117,15966.0,13.916774451097861
2118,18047.0,13.298898436097932
2119,5700.0,12.895968063872328
2120,11499.0,11.875161676646794
2121,383210.0,12.726493770859234
2122,9571.0,12.895968063872328
2123,20157.0,12.895968063872326
2124,13792.0,12.895968063872328
2125,4884.0,10.85435528942126
2126,7946.0,12.895968063872328
2127,12503.0,12.098841001186603
2128,3785.0,11.875161676646794
2129,3005.0,9.833548902195725
2130,6541.0,13.916774451097863
2131,4418.0,11.875161676646792
2132,3613.0,11.875161676646794
2133,2839.0,9.833548902195727
2134,9940.0,12.89596806387233
2135,8549.0,13.916774451097865
2136,6428.0,11.875161676646794
2137,8544.0,11.875161676646792
2138,1644.0,12.0
2139,17942.0,12.895968063872328
2140,10662.0,11.875161676646794
2141,14901.0,12.89596806387233
2142,1880.0,11.0
2143,4602.0,9.833548902195725
2144,14700.0,12.210481216402819
2145,4332.0,11.875161676646792
2146,3707.0,11.875161676646794
2147,5308.0,11.875161676646796
2148,8698.0,12.895968063872326
2149,24513.0,12.895968063872328
2150,7500.0,11.875161676646794
2151,4246.0,13.916774451097863
2152,17494.0,12.895968063872328
2153,10151.0,10.854355289421258
2154,1990.0,18.0
2155,851.0,18.0
2156,11450.0,12.895968063872328
2157,11722.0,10.85435528942126
2158,3873.0,11.875161676646792
2159,1511.0,12.0
2160,8864.0,11.875161676646798
2161,3245.0,13.916774451097863
2162,1013.0,18.0
2163,1475.0,18.0
2164,2731.0,13.916774451097863
2165,1069.0,18.0
2166,7387.0,12.89596806387233
2167,24488.0,11.875161676646792
2168,6581.0,12.895968063872328
2169,9785.0,9.833548902195727
2170,7594.0,12.895968063872331
2171,6718.0,12.89596806387233
2172,7917.0,12.89596806387233
2173,7110.0,10.85435528942126
2174,5855.0,11.875161676646794
2175,6327.0,11.875161676646796
2176,10107.0,12.895968063872328
2177,3859.0,9.833548902195723
2178,13507.0,11.875161676646794
2179,13196.0,12.895968063872328
2180,5356.0,12.895968063872328
2181,2598.0,9.833548902195725
2182,6362.0,13.916774451097863
2183,7660.0,12.895968063872328
2184,80445.0,14.89596806387233
2185,9199.0,8.0
2186,6573.0,8.0
2187,89847.0,8.0
2188,21797.0,8.0
2189,20561.0,8.0
2190,11701.0,8.0
2191,5675.0,8.0
2192,47546.0,8.0
2193,78051.0,8.0
2194,15418.0,8.0
2195,112106.0,8.0
2196,29070.0,8.0
2197,95756.0,8.0
2198,37361.0,8.0
2199,21499.0,8.0
2200,20968.0,8.0
2201,24621.0,8.0
2202,23548.0,8.0
2203,59022.0,8.0
2204,11091.0,8.0
2205,28428.0,8.0
2206,19535.0,8.0
2207,80679.0,8.0
2208,27721.0,8.0
2209,299774.0,8.0
2210,19785.0,8.0
2211,10776.0,8.0
2212,75063.0,8.0
2213,26203.0,8.0
2214,32564.0,8.0
2215,24056.0,8.0
2216,23304.0,8.0
2217,189039.0,8.0
2218,43997.0,8.0
2219,20274.0,8.0
2220,9275.0,8.0
2221,41262.0,8.0
2222,111930.0,8.0
2223,184947.0,8.0
2224,14973.0,8.0
2225,465443.0,8.0
2226,1900.0,8.0
2227,9384.0,8.0
2228,67539.0,8.0
2229,19974.0,8.0
2230,69769.0,8.0
2231,153254.0,8.0
2232,4052.0,8.0
2233,9187.0,8.0
2234,648010.0,8.0
2235,19469.0,8.0
2236,48192.0,8.0
2237,22652.0,8.0
2238,28984.0,8.0
2239,17242.0,8.0
2240,61629.0,8.0
2241,11625.0,8.0
2242,115474.0,8.0
2243,45670.0,8.0
2244,8093.0,8.0
2245,127798.0,8.0
2246,37692.0,8.0
2247,927205.0,8.0
2248,19606.0,8.0
2249,16682.0,8.0
2250,4726.0,8.0
2251,17095.0,8.0
2252,6801.0,8.0
2253,20564.0,8.0
2254,214712.0,8.0
2255,10883.0,8.0
2256,20456.0,8.0
2257,135731.0,8.0
2258,122248.0,8.0
2259,40345.0,8.0
2260,29309.0,8.0
2261,6469.0,8.0
2262,51396.0,8.0
2263,38365.0,8.0
2264,54432.0,8.0
2265,267718.0,8.0
2266,1219247.0,8.0
2267,25649.0,8.0
2268,12179.0,6.0
2269,249126.0,8.058685686783432
2270,23653.0,5.9598407405558325
2271,31162.0,4.203461068582313
2272,27168.0,5.0551293630751495
2273,3313.0,6.000000000000001
2274,43472.0,5.08323147351397
2275,17355.0,7.112866099340883
2276,24385.0,5.9621999310126315
2277,79297.0,7.07394441679717
2278,23182.0,8.039913591443076
2279,7451.0,7.062419161676603
2280,41087.0,7.953087611670153
2281,41124.0,6.087508724327382
2282,5550.0,4.041612774451068
2283,4155.0,6.041612774451069
2284,7110.0,14.89596806387233
2285,49376.0,8.0
2286,304251.0,10.0
2287,14529.0,6.083225548902138
2288,29095.0,7.974633805684605
2289,9104.0,15.916774451097863
2290,14361.0,6.041612774451068
2291,19838.0,6.079281483288465
2292,33421.0,5.146675385828259
2293,4096.0,12.854355289421258
2294,855150.0,8.035126200263466
2295,13341.0,4.083225548902138
2296,15963.0,7.922741572712947
2297,30170.0,7.020806387225535
2298,31770.0,8.04161277445107
2299,6700.0,8.041612774451067
2300,11360.0,6.041612774451068
2301,27688.0,6.083225548902137
2302,2909.0,12.386887295112839
2303,7913.0,13.875161676646796
2304,4577.0,6.0
2305,7978.0,6.041612774451068
2306,2845.0,7.020806387225535
2307,20134.0,7.062419161676603
2308,3785.0,6.041612774451069
2309,15811.0,5.104031936127671
2310,25109.0,7.02224063794923
2311,2984.0,6.0
2312,5895.0,13.606255345755939
2313,12898.0,6.986905836403729
2314,15837.0,8.041612774451067
2315,18237.0,7.062419161676604
2316,23643.0,7.019849165327072
2317,23742.0,5.960135040462224
2318,5475.0,14.895968063872328
2319,22743.0,7.062419161676602
2320,10393.0,7.062419161676603
2321,4059.0,5.062419161676602
2322,110404.0,4.0586856867834324
2323,42746.0,5.104031936127672
2324,8723.0,5.020806387225534
2325,19814.0,6.917123416969719
2326,5655.0,7.020806387225535
2327,18906.0,8.039548350128436
2328,8210.0,13.875161676646796
2329,339565.0,9.999999999999998
2330,2486.0,13.875161676646796
2331,9813.0,7.062419161676603
2332,9512.0,13.875161676646794
2333,43248.0,7.038716279363883
2334,6213.0,7.020806387225535
2335,10041.0,7.020806387225534
2336,140855.0,7.026344650197599
2337,105744.0,9.9543571636019
2338,68237.0,10.0
2339,10017.0,5.062419161676603
2340,104220.0,7.073463623237533
2341,24387.0,13.875161676646794
2342,5890.0,6.041612774451069
2343,5864.0,6.000000000000001
2344,15872.0,8.041612774451067
2345,2129.0,12.85435528942126
2346,15414.0,6.041612774451068
2347,9469.0,4.083225548902138
2348,12121.0,8.041612774451067
2349,197630.0,7.161705182929166
2350,5959.0,5.751534295052631
2351,4047.0,7.020806387225535
2352,32327.0,4.083225548902138
2353,103948.0,6.0411225866517
2354,6253.0,6.041612774451069
2355,18215.0,4.0
2356,24126.0,4.0
2357,9646.0,4.0
2358,11267.0,4.0
2359,6048.0,4.0
2360,19222.0,2.0
2361,9039.0,4.0
2362,7318.0,4.0
2363,11193.0,4.0
2364,5013.0,5.1471011121754655
2365,6284.0,4.0
2366,11192.0,4.0
2367,13471.0,4.0
2368,13427.0,4.0
2369,18545.0,4.0
2370,14240.0,2.0
2371,131521.0,8.0
2372,44276.0,4.0
2373,5831.0,4.0
2374,15893.0,4.0
2375,7789.0,4.0
2376,13751.0,4.0
2377,36527.0,4.0
2378,150904.0,10.0
2379,168534.0,9.049904136717567
2380,12967.0,2.0
2381,6395.0,2.0
2382,823.0,2.0
2383,14949.0,2.0
2384,90184.0,2.0
2385,10980.0,4.0
2386,8410.0,4.0
2387,5230.0,4.0
2388,45283.0,4.0
2389,7001.0,4.0
2390,33211.0,6.0
2391,38929.0,4.0
2392,41503.0,7.020806387225533
2393,8108.0,2.0
2394,13131.0,2.0
2395,51829.0,7.020806387225535
2396,19356.0,4.0
2397,21608.0,4.0
2398,38072.0,4.0
2399,77494.0,8.0
2400,16320.0,4.0
2401,25486.0,4.0
2402,23326.0,4.0
2403,6252.0,4.0
2404,17254.0,6.0
2405,13182.0,6.0
2406,7308.0,2.0
2407,28151.0,4.0
2408,22667.0,6.000000000000001
2409,37502.0,6.0
2410,8491.0,4.0
2411,24695.0,4.0
2412,20906.0,4.0
2413,14601.0,4.0
2414,4560.0,4.0
2415,101038.0,8.0
2416,14863.0,4.0
2417,2993.0,2.0
2418,17008.0,4.0
2419,11208.0,4.0
2420,11345.0,6.0
2421,11858.0,4.0
2422,9678.0,2.0
2423,18823.0,4.0
2424,13808.0,4.0
2425,13359.0,4.0
2426,5851.0,2.0
2427,17084.0,2.0
2428,10319.0,2.0
2429,25430.0,4.074716841056077
2430,26819.0,2.0
2431,13348.0,4.0
2432,6487.0,4.0
2433,6370.0,4.0
2434,11602.0,6.0
2435,8229.0,8.04161277445107
2436,18992.0,4.0
2437,13727.0,9.020806387225536
2438,12670.0,10.0
2439,3619.0,9.999999999999998
2440,14256.0,2.0
2441,22084.0,6.000000000000001
2442,8345.0,10.000000000000002
2443,11195.0,2.0
2444,14696.0,4.0
2445,8275.0,7.062419161676603
2446,116795.0,5.999999999999999
2447,49485.0,2.0
2448,26647.0,8.0
2449,6225.0,10.0
2450,28559.0,4.0
2451,32781.0,5.958387225548931
2452,52283.0,2.0
2453,5979.0,2.0
2454,3889.0,8.0
2455,78435.0,4.937580838323397
2456,9389.0,8.0
2457,5179.0,10.0
2458,63814.0,4.0
2459,4969.0,4.0
2460,172681.0,2.0
2461,15201.0,10.000000000000002
2462,51963.0,2.0
2463,11476.0,6.0
2464,15783.0,10.000000000000002
2465,5740.0,2.0
2466,11381.0,2.979193612774466
2467,5197.0,2.0
2468,6397.0,12.000000000000002
2469,9832.0,10.0
2470,9612.0,4.0
2471,16477.0,10.0
2472,73638.0,2.0
2473,10322.0,10.0
2474,4584.0,10.000000000000002
2475,191266.0,7.976440513480033
2476,5978.0,10.0
2477,5089.0,6.083225548902138
2478,15002.0,4.0
2479,6892.0,2.9791936127744654
2480,3065.0,7.020806387225534
2481,6402.0,1.9583872255489314
2482,26183.0,9.999999999999998
2483,6457.0,6.0832255489021385
2484,255078.0,11.982436899868269
2485,76136.0,7.062419161676603
2486,157148.0,7.976440513480032
2487,31303.0,5.031179205476958
2488,2433.0,2.0
2489,23325.0,8.0
2490,21915.0,10.0
2491,24694.0,2.0
2492,6230.0,7.062419161676603
2493,42453.0,7.954562806874916
2494,7920.0,2.0
2495,8995.0,10.0
2496,14047.0,10.0
2497,10133.0,6.790628669921071
2498,8589.0,2.0
2499,6111.0,10.0
2500,18371.0,2.0
2501,2393.0,10.0
2502,17928.0,2.979193612774466
2503,7501.0,3.958387225548931
2504,9219.0,4.0
2505,6037.0,2.0
2506,7970.0,8.0
2507,13128.0,3.9583872255489316
2508,10329.0,2.0
2509,40408.0,10.0
2510,12578.0,7.062419161676604
2511,6794.0,2.0
2512,9957.0,7.062419161676604
2513,6676.0,2.0
2514,9601.0,7.020806387225535
2515,13007.0,14.0
2516,25590.0,2.0
2517,27179.0,6.0
2518,10503.0,10.0
2519,74173.0,5.074730147118967
2520,20734.0,6.0
2521,23876.0,2.0
2522,3237.0,10.0
2523,7768.0,4.0
2524,15273.0,7.020806387225535
2525,16209.0,10.0
2526,4311.0,10.0
2527,8489.0,2.0
2528,281612.0,7.062419161676603
2529,6657.0,4.0
2530,13130.0,4.0
2531,39958.0,11.999999999999998
2532,677684.0,6.0
2533,12828.0,10.0
2534,2563.0,10.0
2535,2547.0,12.0
2536,24332.0,14.0
2537,5625.0,2.0
2538,4123.0,2.0
2539,18592.0,3.958387225548931
2540,24588.0,2.0
2541,3700.0,4.589346983935476
2542,35540.0,10.0
2543,16650.0,7.0208063872255355
2544,12131.0,8.0
2545,26519.0,10.0
2546,14783.0,2.979193612774466
2547,8255.0,3.958387225548931
2548,25214.0,5.020806387225534
2549,1429.0,20.0
2550,12314.0,8.0
2551,200980.0,8.0
2552,198560.0,2.0
2553,6376.0,6.4804081120709585
2554,6275.0,7.458781742352753
2555,3578.0,6.000000000000001
2556,5432.0,4.979193612774466
2557,8218.0,6.0
2558,938.0,6.0
2559,44333.0,5.913019107214995
2560,3348.0,6.000000000000001
2561,6638.0,6.0
2562,1051.0,6.0
2563,5179.0,6.0
2564,5552.0,6.0
2565,1690.0,6.0
2566,7355.0,6.0
2567,70920.0,6.16582217579756
2568,80396.0,4.195673785456405
2569,864.0,6.0
2570,6588.0,7.669519591667164
2571,576.0,6.0
2572,2434.0,6.906000256213552
2573,7938.0,6.000000000000001
2574,9235.0,6.358328284296557
2575,1475.0,6.0
2576,19364.0,6.188564319473598
2577,47121.0,6.246136885736139
2578,1129.0,6.0
2579,13568.0,6.000000000000001
2580,1199.0,6.0
2581,7367.0,6.0
2582,1293.0,6.0
2583,3321.0,9.062419161676605
2584,83235.0,6.095072832922077
2585,3413.0,6.0
2586,13156.0,6.265721475626678
2587,366.0,6.0
2588,2428.0,7.020806387225535
2589,3369.0,3.9583872255489307
2590,1205.0,6.0
2591,3663.0,6.000000000000001
2592,759.0,6.0
2593,32749.0,6.231927819203177
2594,6166.0,5.999999999999999
2595,5126.0,4.3065214869049315
2596,4364.0,5.999999999999999
2597,9418.0,6.705186279497734
2598,2131.0,7.020806387225535
2599,21099.0,6.174410611456744
2600,6530.0,3.9583872255489316
2601,2619.0,6.000000000000001
2602,3996.0,9.062419161676605
2603,2353.0,8.04161277445107
2604,489.0,6.0
2605,4629.0,9.062419161676603
2606,1318.0,4.0
2607,627.0,6.0
2608,95575.0,6.142609249383115
2609,18554.0,6.0
2610,4261.0,6.0
2611,335.0,6.0
2612,506.0,6.0
2613,345.0,6.0
2614,3574.0,5.999999999999999
2615,6417.0,6.000000000000001
2616,1268.0,6.0
2617,2011.0,5.999999999999999
2618,29913.0,6.0
2619,4686.0,5.999999999999999
2620,5559.0,5.999999999999999
2621,18994.0,6.0
2622,5663.0,6.0
2623,2320.0,6.0
2624,3552.0,6.000000000000001
2625,5960.0,6.0
2626,4018.0,5.999999999999999
2627,4943.0,6.000000000000001
2628,5550.0,6.0
2629,7375.0,6.0
2630,9679.0,6.0
2631,4652.0,6.0
2632,12304.0,6.000000000000001
2633,1327.0,6.0
2634,3448.0,6.0
2635,21186.0,6.0
2636,344771.0,6.142609249383115
2637,1165.0,6.0
2638,3851.0,5.999999999999999
2639,2029.0,6.000000000000001
2640,1778.0,6.0
2641,3204.0,5.999999999999999
2642,14006.0,6.503248330681793
2643,1306.0,6.0
2644,1258.0,6.0
2645,1383.0,6.0
2646,438.0,6.0
2647,1533.0,6.0
2648,31577.0,6.240019433961635
2649,6766.0,6.000000000000001
2650,2244.0,6.0
2651,600.0,6.0
2652,1809.0,6.0
2653,6821.0,6.0
2654,521.0,6.0
2655,4478.0,6.0
2656,4595.0,6.0
2657,2771.0,6.000000000000001
2658,4457.0,6.0
2659,5281.0,6.000000000000001
2660,623.0,6.0
2661,2396.0,6.0
2662,5361.0,6.0
2663,193129.0,6.142609249383114
2664,21345.0,6.345147963023021
2665,535.0,6.0
2666,506.0,6.0
2667,338.0,6.0
2668,20694.0,6.0
2669,5093.0,6.000000000000001
2670,2906.0,5.999999999999999
2671,2326.0,6.000000000000001
2672,4367.0,6.0
2673,2916.0,5.999999999999999
2674,10291.0,6.0
2675,1717.0,6.0
2676,1776.0,6.0
2677,6048.0,6.0
2678,4781.0,6.0
2679,19853.0,6.0
2680,3520.0,6.0
2681,6767.0,6.000000000000001
2682,4985.0,5.999999999999999
2683,1043.0,6.0
2684,7437.0,6.000000000000001
2685,122974.0,5.999999999999999
2686,16204.0,6.0
2687,21056.0,6.0
2688,11183.0,6.0
2689,3249.0,5.999999999999999
2690,2066.0,6.000000000000001
2691,807.0,6.0
2692,3610.0,5.999999999999999
2693,3480.0,6.000000000000001
2694,467.0,6.0
2695,3421.0,6.000000000000001
2696,2839.0,6.0
2697,15110.0,5.999999999999999
2698,4978.0,6.0
2699,2231.0,6.0
2700,555.0,6.0
2701,8788.0,6.0
2702,16457.0,8.0
2703,1507069.0,8.005032124724806
2704,40533.0,8.0
2705,26332.0,8.0
2706,607.0,4.313535454349772
2707,1101.0,3.5423249301019637
2708,8994.0,8.0
2709,3347.0,4.0
2710,2635.0,8.0
2711,44683.0,8.0
2712,2694.0,2.7433093827653536
2713,32974.0,0.07717595024322443
2714,3143.0,8.0
2715,3423.0,8.0
2716,316455.0,8.005032124724806
2717,4671.0,2.452426453424016
2718,37858.0,7.9495224752393545
2719,4978.0,3.958387225548931
2720,3715.0,14.166451097804275
2721,5199.0,2.937580838323397
2722,902.0,6.0
2723,6316.0,16.20806387225534
2724,3163.0,2.937580838323397
2725,11718.0,2.937580838323397
2726,5671.0,13.145644710578742
2727,1980.0,13.083071368067593
2728,2499.0,15.187257485029809
2729,2787.0,13.14564471057874
2730,580.0,6.0
2731,2802.0,6.0
2732,657.0,6.0
2733,272.0,6.0
2734,7665.0,3.9583872255489316
2735,392.0,6.0
2736,1200.0,6.0
2737,1427.0,6.0
2738,161.0,6.0
2739,53.0,6.0
2740,922.0,4.0
2741,2150.0,14.166451097804275
2742,4624.0,3.958387225548931
2743,3385.0,13.145644710578738
2744,1333.0,6.0
2745,2270.0,13.145644710578742
2746,2302.0,6.0
2747,4271.0,15.187257485029807
2748,5843.0,2.937580838323397
2749,1475.0,6.0
2750,2885.0,2.937580838323397
2751,1339.0,6.0
2752,1782.0,3.0
2753,646.0,6.0
2754,867.0,6.0
2755,2341.0,3.958387225548932
2756,3873.0,2.937580838323397
2757,18168.0,2.937580838323397
2758,1617.0,6.0
2759,556.0,6.0
2760,519.0,6.0
2761,870.0,6.0
2762,4945.0,13.145644710578742
2763,191.0,6.0
2764,1115.0,4.0
2765,487.0,6.0
2766,708.0,6.0
2767,5005.0,3.958387225548931
2768,1517.0,6.0
2769,2821.0,2.937580838323397
2770,1271.0,6.0
2771,2638.0,3.958387225548931
2772,4980.0,2.9375808383233966
2773,646.0,3.0
2774,221.0,6.0
2775,1465.0,6.0
2776,466.0,6.0
2777,750.0,6.0
2778,6.0,6.0
2779,227.0,6.0
2780,301.0,6.0
2781,2025.0,15.18725748502981
2782,794.0,6.0
2783,2128.0,6.0
2784,962.0,3.0
2785,20.0,6.0
2786,1386.0,6.0
2787,730.0,6.0
2788,299.0,6.0
2789,340.0,6.0
2790,399.0,6.0
2791,588.0,6.0
2792,427.0,6.0
2793,27.0,6.0
2794,1735.0,6.0
2795,1322.0,6.0
2796,1548.0,5.0
2797,779.0,6.0
2798,273.0,6.0
2799,2165.0,7.020806387225534
2800,1049.0,6.0
2801,2462.0,12.124838323353204
2802,2642.0,2.937580838323397
2803,2727.0,13.145644710578742
2804,303.0,6.0
2805,269.0,6.0
2806,82.0,6.0
2807,3432.0,2.937580838323397
2808,1008.0,6.0
2809,973.0,3.0
2810,465.0,6.0
2811,9053.0,16.208063872255345
2812,3003.0,3.9583872255489316
2813,591.0,6.0
2814,1775.0,6.0
2815,339.0,6.0
2816,11144.0,15.187257485029809
2817,1201.0,8.0
2818,1049.0,3.0
2819,4185.0,2.937580838323397
2820,432.0,6.0
2821,1466.0,6.0
2822,652.0,6.0
2823,223.0,6.0
2824,975.0,6.0
2825,559.0,6.0
2826,5250.0,2.937580838323397
2827,1205.0,6.0
2828,552.0,6.0
2829,2321.0,8.041612774451067
2830,593.0,6.0
2831,497.0,6.0
2832,739.0,6.0
2833,1016.0,5.0
2834,9227.0,16.208063872255345
2835,2071.0,9.062419161676603
2836,17431.0,13.145644710578742
2837,1091.0,6.0
2838,4238.0,15.187257485029809
2839,1377.0,6.0
2840,1368.0,3.0
2841,12699.0,16.208063872255345
2842,1236.0,6.0
2843,1280.0,6.0
2844,1482.0,6.0
2845,4161.0,2.9375808383233966
2846,6679.0,2.937580838323397
2847,18569.0,2.937580838323397
2848,6485.0,2.9375808383233966
2849,1350.0,6.0
2850,67966.0,2.937580838323397
2851,1089.0,6.0
2852,20893.0,2.9375808383233974
2853,11171.0,2.9375808383233966
2854,2139.0,6.0
2855,56494.0,16.20806387225534
2856,4785.0,13.14564471057874
2857,3926.0,14.166451097804275
2858,10655.0,2.9375808383233974
2859,5642.0,15.187257485029809
2860,346.0,6.0
2861,1114.0,6.0
2862,6636.0,2.937580838323397
2863,3101.0,6.0
2864,176.0,6.0
2865,3253.0,15.187257485029813
2866,1962.0,6.0
2867,2704.0,3.9583872255489316
2868,6424.0,16.208063872255345
2869,1292.0,6.0
2870,2028.0,16.208063872255345
2871,2170.0,6.0
2872,29810.0,16.208063872255345
2873,985.0,6.0
2874,2390.0,6.0
2875,3610.0,15.187257485029807
2876,5476.0,12.124838323353208
2877,3629.0,2.937580838323397
2878,796.0,6.0
2879,11108.0,2.937580838323397
2880,4938.0,16.208063872255345
2881,4274.0,3.958387225548931
2882,2016.0,2.9375808383233966
2883,3910.0,2.937580838323397
2884,3417.0,2.937580838323397
2885,5281.0,16.208063872255345
2886,2886.0,2.937580838323397
2887,1194.0,6.0
2888,1712.0,6.0
2889,2267.0,6.0
2890,1493.0,6.0
2891,1195.0,6.0
2892,5982.0,16.208063872255345
2893,4711.0,2.9375808383233966
2894,3550.0,2.937580838323397
2895,3475.0,16.208063872255345
2896,4135.0,2.937580838323397
2897,3378.0,2.9375808383233974
2898,3867.0,15.187257485029809
2899,21871.0,2.937580838323397
2900,1882.0,12.0
2901,6027.0,15.187257485029809
2902,13321.0,2.9375808383233974
2903,3653.0,14.166451097804275
2904,3336.0,13.14564471057874
2905,6874.0,16.20806387225534
2906,14151.0,2.937580838323397
2907,1952.0,2.9857599556734375
2908,1825.0,8.0
2909,4823.0,2.937580838323397
2910,19080.0,3.9583872255489307
2911,1049.0,3.0
2912,1413.0,13.0
2913,723.0,3.0
2914,7395.0,2.9375808383233974
2915,3560.0,2.937580838323397
2916,3953.0,2.9375808383233974
2917,3552.0,3.9583872255489316
2918,4237.0,2.937580838323397
2919,5514.0,2.9375808383233966
2920,18166.0,16.208063872255345
2921,7768.0,4.76382884169216
2922,5427.0,13.145644710578743
2923,21869.0,2.937580838323397
2924,4973.0,4.269447178635229
2925,6593.0,2.937580838323397
2926,706.0,6.0
2927,6313.0,16.20806387225534
2928,11536.0,2.937580838323397
2929,7388.0,2.937580838323397
2930,23973.0,2.9375808383233966
2931,13247.0,2.937580838323397
2932,4435.0,2.9375808383233966
2933,3516.0,13.14564471057874
2934,1562.0,6.0
2935,1443.0,3.0
2936,3445.0,15.187257485029809
2937,2295.0,3.958387225548931
2938,21674.0,3.958387225548931
2939,2158.0,8.04161277445107
2940,7940.0,16.208063872255348
2941,3476.0,2.937580838323397
2942,722.0,6.0
2943,3108.0,8.04161277445107
2944,7061.0,12.124838323353208
2945,1247.0,6.0
2946,674.0,6.0
2947,581.0,6.0
2948,3014.0,13.14564471057874
2949,506.0,6.0
2950,902.0,6.0
2951,4115.0,2.937580838323397
2952,1929.0,6.0
2953,1097.0,3.0
2954,3109.0,2.937580838323397
2955,1055.0,6.0
2956,1080.0,6.0
2957,186327.0,4.00650120204517
2958,639072.0,4.016453382084095
2959,338798.0,4.021937842778794
2960,359570.0,2.0
2961,71868.0,4.0
2962,90023.0,4.021331656838698
2963,509815.0,4.019503606135509
2964,209947.0,6.0
2965,371168.0,3.9934987979548304
2966,99512.0,4.0
2967,241269.0,4.019503606135509
2968,533680.0,6.0
2969,472374.0,3.99349879795483
2970,359544.0,4.0
2971,446635.0,2.0
2972,310528.0,4.0
2973,44863.0,6.032704644046323
2974,239016.0,3.99349879795483
2975,109411.0,4.0
2976,353756.0,6.000000000000001
2977,79764.0,5.990493761959705
2978,402014.0,12.0
2979,2902.0,8.0
2980,32548.0,12.0
2981,14375.0,7.288634833768015
2982,7613.0,8.0
2983,22313.0,5.999999999999999
2984,1240.0,6.0
2985,125262.0,12.0
2986,31902.0,12.0
2987,18779.0,7.813296200209325
2988,2802.0,8.0
2989,534.0,6.0
2990,2593.0,8.0
2991,33359.0,12.0
2992,13055.0,12.0
2993,14530.0,12.000000000000002
2994,12316.0,8.0
2995,42931.0,8.0
2996,3757.0,8.0
2997,34766.0,10.0
2998,5143.0,6.0
2999,23775.0,10.0
3000,9702.0,12.0
3001,103524.0,11.999999999999998
3002,73199.0,12.0
3003,16274.0,10.0
3004,104862.0,8.091285672796204
3005,7578.0,6.000000000000001
3006,9995.0,10.0
3007,24098.0,5.999999999999999
3008,9721.0,6.0
3009,2124.0,8.0
3010,45265.0,12.000000000000002
3011,209308.0,10.803168616807369
3012,26885.0,2.0
3013,722608.0,16.849861530814334
3014,129262.0,2.0471189730399337
3015,47764.0,6.0
3016,49451.0,2.078266029478221
3017,80283.0,6.188142786159021
3018,52989.0,15.780592405068111
3019,30386.0,2.0
3020,50533.0,15.846755364145011
3021,46854.0,15.793713423231777
3022,29429.0,15.675533642965009
3023,30443.0,0.0
3024,207891.0,15.882202567400164
3025,638615.0,10.826728103327335
3026,25816.0,16.0
3027,27314.0,15.72102833680457
3028,34094.0,16.0
3029,38942.0,15.703404729113348
3030,33342.0,15.77001451196327
3031,4243.0,0.0
3032,40354.0,2.0
3033,61708.0,2.0944472533036964
3034,1493804.0,16.84986153081433
3035,17570.0,6.0
3036,41099.0,0.09379802429141634
3037,44240.0,6.0
3038,499782.0,0.0
3039,30183.0,2.063323502592191
3040,1009020.0,15.9293215404401
3041,998193.0,16.84986153081433
3042,143921.0,15.952881026960064
3043,138526.0,2.045642836398102
3044,319961.0,2.0
3045,78661.0,15.925655780394276
3046,253339.0,15.882202567400167
3047,25540.0,2.0744070101087373
3048,78140.0,2.0498891525044707
3049,37007.0,2.0
3050,72566.0,15.865825344540838
3051,1242441.0,16.849861530814334
3052,108718.0,2.0471189730399337
3053,313375.0,16.84986153081433
3054,212177.0,9.78839068035327
3055,62436.0,15.813273719933681
3056,181184.0,0.07067845955990062
3057,102993.0,9.747268093701567
3058,20802.0,15.81882633606771
3059,12803.0,0.0
3060,20909.0,15.368990909678105
3061,62579.0,2.0
3062,1086787.0,0.0
3063,50906.0,6.146371894777346
3064,32946.0,15.709163200096999
3065,60871.0,2.0
3066,130357.0,2.0
3067,47579.0,2.121924257187371
3068,39832.0,2.0
3069,60421.0,16.0
3070,640183.0,15.858643080880197
3071,25477.0,16.0
3072,14139.0,2.0
3073,107375.0,6.0
3074,24225.0,14.895968063872328
3075,7654.0,8.04161277445107
3076,14155.0,14.895968063872328
3077,19069.0,6.0
3078,11399.0,13.875161676646792
3079,31619.0,4.0
3080,11496.0,11.833548902195725
3081,21130.0,12.0
3082,128477.0,5.999999999999999
3083,195540.0,8.0411225866517
3084,55216.0,5.9648810460373065
3085,146325.0,8.035126200263466
3086,51245.0,6.0030376038475675
3087,7644.0,11.833548902195727
3088,53487.0,5.968391626194758
3089,14437.0,6.0
3090,106164.0,3.9353179268283336
3091,59682.0,5.93493249290356
3092,22128.0,6.000000000000001
3093,9503.0,4.0
3094,9285.0,13.875161676646796
3095,63755.0,7.990495866334034
3096,34023.0,6.041612774451068
